,No,Profile_ID,Date_time,Aspect,X_Coordinate,Y_Coordinate,Elevation,Slope_angle_degrees,RB_score,RB_release_type,RB_height_cm,FL_Grain_size_avg_mm,AL_Grain_size_avg_mm,SNPK_Index,HN24_cm,HN3d_cm,Accumulated_Snow_1d,Accumulated_Snow_3d,Accumulated_Snow_7d,Accumulated_Snow_14d,Wind_Induced_Accumulation_Magnitude_1d,Wind_Induced_Accumulation_Magnitude_3d,Wind_Induced_Accumulation_Magnitude_7d,Wind_Induced_Accumulation_Magnitude_14d,Wind_Induced_Accumulation_Aspect_1d,Wind_Induced_Accumulation_Aspect_3d,Wind_Induced_Accumulation_Aspect_7d,Wind_Induced_Accumulation_Aspect_14d,Average_Temperature_1d,Average_Temperature_3d,Average_Temperature_7d,Average_Temperature_14d,SD_Temperature_1d,SD_Temperature_3d,SD_Temperature_7d,SD_Temperature_14d,Sunshine_Percentage_1d,Sunshine_Percentage_3d,Sunshine_Percentage_7d,Sunshine_Percentage_14d
104,105.0,9422.0,2004-01-14 12:20:00,1.5707963267948966,781137.0,178121.0,2420.0,34.0,3.0,2.0,66.0,2.0,0.25,2.169,31.0,56.5,23.000000000000004,26.299999999999997,36.30000000000001,17.59999999999998,424.8575987512049,432.68466912279956,959.2013948648499,562.9382332455381,3.120480820733469,-2.7255241857745487,2.4627942691294953,1.9567365821379585,-4.616666666666667,-7.991666666666667,-10.147916666666665,-14.570833333333335,2.8352849203757535,1.924846866894327,2.1107234562518915,3.7035078721237027,0.0,0.036925,0.026321846064814816,0.1481365740740741
105,106.0,9423.0,2004-01-14 14:30:00,1.5707963267948966,780785.0,178650.0,2160.0,30.0,4.0,1.0,50.5,2.0,0.5,1.753,31.0,62.0,17.400000000000002,24.2,21.300000000000004,6.999999999999997,295.19041660974784,326.5857396584244,307.47935913485406,237.44692435456568,-2.9448419583048633,-2.4902477508551666,2.3222502766729214,0.654411542402549,-2.1458333333333335,-4.964583333333333,-7.5874999999999995,-12.304166666666669,1.9067338718266411,2.859883168520814,1.9245915492849248,3.284701504255126,0.0,0.06516082175925926,0.04379537037037037,0.15772033730158733
106,107.0,8662.0,2004-02-20 11:15:00,1.5707963267948966,780485.0,186340.0,2080.0,38.0,6.0,3.0,108.0,0.5,1.0,1.111,0.0,3.0,1.8000000000000005,3.1999999999999997,1.2,64.30000000000004,28.040307936010233,53.9805187820898,75.07128999558591,781.4272980097644,1.9455079345474908,2.1182058552171776,-2.0814099560460813,2.7778045926774158,-10.612499999999999,-12.677083333333334,-11.929166666666667,-10.748214285714287,1.8482218246313071,3.619465082338757,3.4389997525800458,2.840910986856821,0.0,0.1875,0.32534409722222224,0.09098678902116401
107,108.0,8729.0,2004-12-01 09:30:00,0.7853981633974483,779900.0,189850.0,2740.0,39.0,3.0,1.0,32.0,1.0,0.5,1.875,6.0,6.65,2.1,3.500000000000001,1.2,26.000000000000032,93.37864023179779,254.72278125431117,39.091469089566104,920.157113090498,-0.6991479643394386,-0.940492864701537,1.7885166673162736,2.263772860219394,-7.800000000000001,-8.114583333333334,-9.407291666666667,-10.808333333333332,1.9847242717270852,2.1585051548574303,2.9842832090687748,4.361610105748891,0.19754085648148148,0.06846712962962963,0.31990390625000004,0.2150590443121693
108,109.0,8773.0,2004-12-03 08:10:00,1.9634954084936207,784125.0,183025.0,2560.0,42.0,1.0,1.0,17.0,1.0,0.5,1.915,0.0,5.5,0.9999999999999999,5.1,7.6000000000000005,30.900000000000013,105.51959270080549,408.1412824519909,232.7112762317434,2040.1858945666727,-1.1963503046681203,-0.4906482649047819,-0.8914457353879464,2.3887088576593416,-8.275,-8.760416666666666,-10.086458333333333,-10.804166666666665,3.5417080133988903,2.3336337825815074,2.5419271508740917,3.624638807802227,0.16876064814814815,0.08127054398148148,0.16815167824074073,0.19050919312169312
109,110.0,8774.0,2004-12-07 11:30:00,0.7853981633974483,780035.0,190050.0,2730.0,35.0,1.0,1.0,13.5,1.0,0.75,1.707,0.0,0.0,0.0,0.2,2.7000000000000006,7.5,0.0,16.989760195515522,149.79805741032098,74.48104416238246,0.0,-0.7293408094472165,-0.8110272042961384,-0.14832049616609594,-9.7875,-10.610416666666666,-8.936458333333334,-8.897619047619049,3.571787093805881,3.2890689093997625,2.431855249833006,2.6633451655338893,0.3024103009259259,0.28247627314814816,0.2644325520833333,0.2023642691798942
110,111.0,9470.0,2004-12-09 11:00:00,1.5707963267948966,779775.0,190120.0,2785.0,32.0,5.0,2.0,56.0,1.0,0.5,1.784,0.0,0.0,0.0,0.0,0.30000000000000004,6.1,0.0,0.0,33.45648956246012,387.132598795766,0.0,0.0,-0.8174192125943214,-0.8919292439902142,-9.470833333333333,-9.664583333333333,-9.991666666666667,-9.431547619047619,3.113571857231647,3.3709326686745893,3.082981013536178,2.767695162529448,0.310347337962963,0.30682690972222226,0.2768466435185185,0.2294547453703704
111,112.0,9471.0,2004-12-09 13:10:00,-0.39269908169872414,779898.0,189499.0,2745.0,34.0,6.0,3.0,12.0,1.0,0.5,1.786,0.0,0.0,0.0,0.0,0.30000000000000004,6.1,0.0,0.0,33.45648956246012,387.132598795766,0.0,0.0,-0.8174192125943214,-0.8919292439902142,-9.216666666666667,-9.4125,-9.746875000000001,-9.180357142857142,3.108986507119205,3.3620931296985153,3.0817613939878092,2.7652302029447777,0.310347337962963,0.30682690972222226,0.2768466435185185,0.2294547453703704
112,113.0,9448.0,2004-12-14 11:20:00,1.1780972450961724,779964.0,189745.0,2730.0,35.0,4.0,1.0,11.0,2.0,0.5,1.704,0.0,0.0,0.0,0.0,0.0,2.900000000000001,0.0,0.0,0.0,166.73692867561624,0.0,0.0,0.0,-0.8027128774469704,-11.554166666666667,-10.75,-9.1125,-9.536309523809525,3.499562602068593,3.483273100025564,3.2171661279357084,2.9518374587133427,0.30642453703703704,0.30767557870370366,0.3099564525462963,0.2750132936507937
113,114.0,9449.0,2004-12-14 13:20:00,0.7853981633974483,779803.0,189769.0,2815.0,35.0,5.0,1.0,33.7,1.0,0.5,1.967,0.0,0.0,0.0,0.0,0.0,2.900000000000001,0.0,0.0,0.0,166.73692867561624,0.0,0.0,0.0,-0.8027128774469704,-12.104166666666666,-11.30625,-9.660416666666666,-10.083333333333334,3.5132642033184527,3.494823299341044,3.2154717806147555,2.9557548995050493,0.30642453703703704,0.30767557870370366,0.3099564525462963,0.2750132936507937
114,115.0,9450.0,2004-12-14 14:40:00,-2.748893571891069,780510.0,189334.0,2625.0,35.0,6.0,3.0,39.7,0.5,0.5,0.333,0.0,0.0,0.0,0.0,0.0,2.900000000000001,0.0,0.0,0.0,166.73692867561624,0.0,0.0,0.0,-0.8027128774469704,-10.854166666666666,-10.049999999999999,-8.4125,-8.836309523809524,3.499562602068593,3.483273100025564,3.217166127935709,2.9518374587133427,0.30642453703703704,0.30767557870370366,0.3099564525462963,0.2750132936507937
115,116.0,8804.0,2005-01-08 13:30:00,2.748893571891069,771325.0,159740.0,2350.0,28.0,2.0,1.0,11.5,2.0,1.0,1.881,0.0,2.0,0.0,9.600000000000001,17.40000000000001,37.20000000000003,0.0,237.01460634739172,498.06195829588137,38.68823172376544,0.0,2.0880419508620016,1.9495170408438212,2.1947620841655233,-10.837499999999999,-11.483333333333334,-12.4625,-11.65595238095238,1.9050989932056137,3.0083100036422747,2.026261790121223,3.1771584182230064,0.29680300925925923,0.14583333333333334,0.15703972800925925,0.09973887235449735
116,117.0,13930.0,2005-01-11 13:00:00,0.7853981633974483,870610.0,235435.0,2500.0,34.0,3.0,1.0,29.0,2.0,1.0,1.906,0.0,0.0,0.0,0.0,14.299999999999999,43.800000000000004,0.0,0.0,477.25672560965694,1377.6299549029948,0.0,0.0,-3.109125784102389,3.044193014245456,-11.008333333333335,-11.860416666666666,-9.863541666666668,-13.325595238095238,2.197412839774492,1.9393725222715323,2.1477586746563038,3.146064874484982,0.2518020833333333,0.17637141203703705,0.22053900462962964,0.12620076058201057
117,118.0,8776.0,2005-02-04 12:50:00,-0.7853981633974483,782645.0,188430.0,2070.0,42.0,3.0,2.0,68.0,0.5,0.5,0.5,0.0,33.0,6.1,43.30000000000001,0.30000000000000004,62.80000000000006,202.609645961502,264.07843088046985,9.18615426610568,1139.1449277942531,1.7161757931941746,2.1244622535024935,-2.0301143800553416,1.9565164848578271,-10.645833333333334,-14.387499999999998,-22.82916666666667,-14.708333333333334,1.235341588622236,2.1835579982942734,3.805533828426473,4.767937033235046,0.0,0.0,0.31190052083333336,0.06378356481481481
118,119.0,7653.0,2005-11-27 12:45:00,1.5707963267948966,779940.0,189740.0,2740.0,30.0,2.0,1.0,19.5,1.5,1.0,1.803,5.0,9.0,3.2,7.699999999999998,5.3,5.1,46.052059778106425,162.44183984362292,97.88683834041,146.22492708871442,-1.8245375676139841,-1.9219530268154368,1.8675100102091642,2.137673487232378,-14.720833333333331,-15.862500000000002,-14.741666666666665,-9.333333333333334,2.3117806362509676,2.2394551959054874,2.75927781042209,5.27405429461954,0.0,0.16293744212962963,0.2437767939814815,0.3193252645502645
119,120.0,7655.0,2005-12-01 10:30:00,0.7853981633974483,780660.0,189690.0,2660.0,40.0,4.0,2.0,30.0,1.0,0.5,2.231,3.0,7.0,0.0,0.8999999999999999,10.899999999999997,7.200000000000001,0.0,85.45485175413636,208.32371779409695,176.45451988352752,0.0,-1.2552767927214055,-1.9004507434572748,2.0331401541308733,-14.608333333333334,-13.654166666666667,-15.034374999999999,-14.036904761904761,2.401976842857397,2.8816335743354995,2.3111094681308826,2.822950414861658,0.3026798611111111,0.1065355324074074,0.1622011863425926,0.281680291005291
120,121.0,7660.0,2006-01-06 14:20:00,1.1780972450961724,779915.0,186437.0,2295.0,30.0,2.0,1.0,71.1,8.0,0.5,1.843,0.0,2.0,0.0,2.2,13.799999999999992,8.199999999999998,0.0,75.57749288782412,56.11000281546246,192.1470016635454,0.0,1.6641016492575136,-0.13959243018713233,1.1261040692500275,-16.337500000000002,-14.110416666666666,-13.679166666666665,-15.425595238095237,2.910522513973707,2.583189483526406,5.409658354163591,4.503278872294479,0.2854153935185185,0.23971475694444447,0.12021073495370371,0.17425565476190477
121,122.0,7661.0,2006-01-08 13:30:00,0.7853981633974483,776615.0,184940.0,2600.0,31.0,2.0,1.0,88.8,10.0,0.75,2.091,0.0,0.0,0.0,0.0,8.599999999999998,12.7,0.0,0.0,275.97542968237457,99.06298596743808,0.0,0.0,1.1343803111102,0.017132922154742908,-18.316666666666666,-18.016666666666666,-14.703125,-18.389285714285716,3.021181264320971,2.9157921687992796,2.450926919179332,4.8450238156448675,0.2920731481481481,0.28847945601851854,0.09824224537037038,0.1931616402116402
122,123.0,7662.0,2006-01-14 13:00:00,1.5707963267948966,772750.0,151095.0,2720.0,30.0,3.0,2.0,64.0,0.75,0.5,1.87,0.0,0.0,0.0,0.0,0.0,20.700000000000014,0.0,0.0,0.0,581.7712366308507,0.0,0.0,0.0,1.2202791285436665,-22.325,-22.84375,-23.459374999999998,-17.735714285714284,1.9008579298740917,2.197959038783529,1.8436564427645863,3.5768933383323955,0.3116873842592593,0.26246828703703706,0.2989078414351852,0.12970029761904764
123,124.0,7663.0,2006-01-20 11:30:00,2.356194490192345,779860.0,177880.0,2115.0,32.0,3.0,2.0,63.2,6.0,0.75,1.945,0.0,37.0,4.7,18.200000000000003,0.0,0.0,84.04319307038,120.7166016496237,0.0,0.0,1.544903045523049,2.2858802345318154,0.0,0.0,-7.679166666666667,-9.189583333333333,-16.223958333333332,-15.302976190476189,2.7560177898502425,2.5710532309370917,3.5325775528170174,3.064446020507355,0.3262537037037037,0.014672048611111111,0.31308307291666665,0.2980155423280423
124,125.0,7664.0,2006-01-24 10:45:00,2.356194490192345,735880.0,214100.0,2070.0,32.0,2.0,1.0,29.0,1.0,0.5,1.969,0.0,24.0,2.7000000000000006,59.100000000000016,83.99999999999999,0.0,40.092472288815536,366.1175168396833,558.0142839093648,0.0,1.16893904333225,2.4421848065869103,-2.8696455881741065,0.0,-17.208333333333332,-10.514583333333333,-10.340625000000001,-16.857738095238098,1.6277262526675638,1.903858297888715,2.1494468382647467,2.7281301754770513,0.31775358796296294,0.0,0.1272808738425926,0.28462073412698413
125,126.0,7669.0,2006-02-14 14:00:00,0.7853981633974483,779908.0,186440.0,2272.0,32.0,6.0,3.0,56.5,1.0,1.0,1.978,0.0,0.0,0.0,2.5,16.999999999999993,1.7000000000000002,0.0,83.49997783746272,657.3294095451562,12.306548932494048,0.0,1.637057314416336,2.201489811006696,1.4314300387831433,-16.883333333333336,-15.827083333333333,-11.922916666666666,-12.72202380952381,4.291008462260172,3.371327132036533,2.232132761881933,4.586917423339067,0.375,0.3736578703703704,0.14603098958333333,0.3433868716931217
126,127.0,7671.0,2006-02-23 10:30:00,0.7853981633974483,779905.0,186440.0,2290.0,35.0,5.0,1.0,59.0,1.0,0.5,2.072,2.5,22.0,1.4000000000000001,5.599999999999999,17.799999999999997,18.399999999999995,45.51282324052764,98.5489621457637,592.6895191009485,608.8613650350958,-0.11791614187474461,-1.0713112244378682,-1.5533885940160816,2.3535500994296332,-10.5625,-8.266666666666666,-7.741666666666667,-14.099404761904761,3.0562569462888964,2.7792799720648094,2.565957979172144,4.002521615717843,0.0,0.2279973958333333,0.10551866319444445,0.2572402943121693
127,128.0,7674.0,2006-03-01 11:00:00,0.0,779925.0,186370.0,2305.0,29.0,4.0,1.0,79.5,1.0,0.5,2.329,5.0,11.0,0.5,2.1,4.000000000000002,28.100000000000016,21.188791822135176,28.021895732348614,117.10316258682928,817.1791819700131,-0.8931710895300223,1.1573870268093618,0.4361463817912159,-1.5010941068245378,-16.720833333333335,-13.3375,-10.303125,-8.28095238095238,2.654279426767709,3.227186707110884,3.1243509852363527,2.7780567106413083,0.3583497685185185,0.24699021990740744,0.14463136574074076,0.13208285383597881
128,129.0,7679.0,2006-03-16 10:30:00,0.0,779955.0,186370.0,2295.0,27.0,3.0,1.0,115.5,1.0,0.5,1.992,0.0,0.15,0.0,0.0,23.200000000000003,50.000000000000014,0.0,0.0,384.2088928980508,434.7681641391538,0.0,0.0,2.160797605798878,-2.5024253988398426,-13.266666666666666,-16.997916666666665,-11.172916666666666,-12.65654761904762,4.996230463117141,5.112957656083982,4.675253534733179,4.913535501394831,0.4536012731481482,0.45002453703703704,0.26086180555555555,0.130063210978836
129,130.0,7682.0,2006-03-18 08:00:00,2.356194490192345,792951.0,175637.0,2680.0,29.0,5.0,1.0,50.0,1.5,0.75,2.139,0.0,1.5,0.0,0.1,11.599999999999996,83.50000000000001,0.0,4.3,620.6116344116881,1143.1759777745044,0.0,-0.488692190558412,1.8287879479537787,2.893439088052154,-18.291666666666668,-18.443749999999998,-19.711458333333333,-14.263095238095238,3.4813686297535176,3.711162360208697,3.9968110917966553,4.393034218347269,0.45788425925925924,0.36135063657407407,0.38076351273148146,0.08814229497354498
130,131.0,7683.0,2006-03-18 09:00:00,0.7853981633974483,792641.0,175655.0,2710.0,34.0,6.0,3.0,86.0,1.0,0.75,1.709,0.0,3.0,0.0,0.1,11.599999999999996,83.50000000000001,0.0,4.3,620.6116344116881,1143.1759777745044,0.0,-0.488692190558412,1.8287879479537787,2.893439088052154,-18.491666666666664,-18.64375,-19.911458333333332,-14.463095238095237,3.4813686297535176,3.7111623602086974,3.9968110917966553,4.393034218347269,0.45788425925925924,0.36135063657407407,0.38076351273148146,0.08814229497354498
131,132.0,7684.0,2006-03-18 10:40:00,0.7853981633974483,792567.0,176044.0,2635.0,38.0,5.0,1.0,45.0,0.75,0.75,1.621,0.0,1.5,0.0,0.1,11.599999999999996,83.50000000000001,0.0,4.3,620.6116344116881,1143.1759777745044,0.0,-0.488692190558412,1.8287879479537787,2.893439088052154,-17.991666666666664,-18.14375,-19.411458333333332,-13.963095238095237,3.4813686297535176,3.7111623602086974,3.9968110917966553,4.393034218347269,0.45788425925925924,0.36135063657407407,0.38076351273148146,0.08814229497354498
132,133.0,9526.0,2006-12-02 11:15:00,1.1780972450961724,779830.0,189755.0,2795.0,30.0,6.0,3.0,51.0,0.75,0.5,1.7,0.0,0.15,0.0,0.0,0.0,16.800000000000004,0.0,0.0,0.0,176.1739491456003,0.0,0.0,0.0,2.1225917198697126,-7.916666666666667,-7.741666666666667,-3.7447916666666665,-6.807142857142857,3.517739722268148,2.728403268793512,3.003992774245521,3.2774966975153648,0.3185440972222222,0.32058119212962966,0.27583943865740745,0.1730516865079365
133,134.0,9541.0,2006-12-05 11:15:00,0.7853981633974483,780125.0,189925.0,2690.0,36.0,4.0,1.0,34.0,1.0,0.5,1.725,5.0,5.0,1.6,0.5,0.0,12.000000000000002,75.18903172214041,47.88968781979286,0.0,172.45410723077518,-2.6796368140077176,-1.5117951820190005,0.0,2.1046954649056246,-4.5,-6.402083333333334,-6.675,-4.838095238095238,1.2813036839230514,2.5401029953429752,3.0828558188796307,3.8430871062006196,0.15688333333333332,0.21572962962962963,0.2807241898148148,0.18330248015873016
134,135.0,9569.0,2006-12-12 12:20:00,0.0,780625.0,189090.0,2560.0,40.0,2.0,1.0,104.0,1.0,1.0,1.544,0.0,25.0,0.0,34.400000000000006,8.299999999999999,2.1,0.0,214.74399019784573,193.9502406056798,103.78255205073427,0.0,1.9863022775155508,-1.869775692275354,-2.241244941746069,-14.008333333333333,-9.393749999999999,-2.5572916666666665,-5.439880952380952,2.552733686729252,2.825145919786287,2.01973134178347,2.827392524701304,0.30818067129629634,0.1026490162037037,0.21907609953703708,0.24446276455026458
135,136.0,9581.0,2006-12-14 10:30:00,1.5707963267948966,781325.0,190195.0,2470.0,38.0,5.0,1.0,65.0,0.75,1.0,1.415,0.0,0.0,0.0,0.0,37.2,7.6,0.0,0.0,104.16057819460778,189.45154258145718,0.0,0.0,2.42893455399357,-2.323287526179388,-10.299999999999999,-11.331249999999999,-5.770833333333333,-3.838690476190476,3.1381246130382583,3.289645667396609,3.9098503583336033,3.036581863313315,0.30645462962962966,0.28588587962962964,0.18294765625,0.22522648809523807
136,137.0,9582.0,2006-12-14 12:50:00,0.0,781235.0,190825.0,2450.0,34.0,5.0,2.0,44.0,0.75,1.0,1.628,0.0,0.0,0.0,0.0,37.2,7.6,0.0,0.0,104.16057819460778,189.45154258145718,0.0,0.0,2.42893455399357,-2.323287526179388,-10.1625,-11.18125,-5.622916666666666,-3.689285714285714,3.1364355980745984,3.2920055485850708,3.9032099925079655,3.036248783016561,0.30645462962962966,0.28588587962962964,0.18294765625,0.22522648809523807
137,138.0,9848.0,2007-01-25 09:45:00,-2.356194490192345,779164.0,186514.0,2460.0,19.0,5.0,1.0,40.0,1.0,0.5,1.988,0.0,11.5,7.399999999999999,5.1000000000000005,3.6,9.6,172.60235200385836,262.88508985198587,614.8581993518711,235.19060384932445,1.80768506145981,-1.328687535842423,2.776591745768167,2.4389181007999245,-14.983333333333334,-6.554166666666667,-4.358333333333333,-7.411309523809523,3.7320779462789155,1.9344533928420231,3.4085238869222114,2.902846540097815,0.0,0.022973668981481482,0.05536030092592593,0.2764459656084656
138,139.0,10026.0,2007-02-16 10:10:00,1.5707963267948966,779500.0,186540.0,2415.0,30.0,5.0,1.0,117.0,0.75,1.0,1.756,0.0,1.5,5.299999999999999,14.299999999999997,20.1,4.899999999999999,73.25802389718135,302.68322686296824,209.80818816878642,37.65305474299288,1.778338956807023,2.20785936115806,-1.953755434497283,-1.329088455605964,-7.8625,-8.514583333333334,-8.490625,-10.37142857142857,2.2791708065034073,2.8807497238793944,3.13986517058833,3.3368230948201156,0.12985810185185184,0.02473408564814815,0.23902803819444443,0.2247446097883598
139,140.0,10167.0,2007-03-06 10:10:00,1.5707963267948966,779296.0,186774.0,2435.0,18.0,6.0,2.0,98.0,0.75,0.5,1.8,1.0,16.0,0.30000000000000004,19.8,46.00000000000001,17.400000000000002,8.243381279682774,338.9553100728967,501.2807545208541,232.8678309898817,1.8295525219096822,2.9128400311815317,2.879438810839378,2.6071548321917972,-4.8,-4.76875,-6.266666666666666,-8.39642857142857,2.5306812968224497,2.6503437151642495,2.58915416656591,3.3221069149184292,0.2756664351851852,0.2001166087962963,0.13316947337962962,0.26346074735449737
140,141.0,10177.0,2007-03-08 10:15:00,-2.356194490192345,779170.0,186535.0,2470.0,23.0,5.0,2.0,68.0,1.0,1.0,2.167,11.0,22.0,1.5,0.30000000000000004,50.60000000000003,32.60000000000001,39.575214652094694,8.243381279682774,564.5074266020638,530.0738988240611,-1.4150273108159284,1.8295525219096822,3.054735156979833,2.5930191298942806,-3.9708333333333328,-5.075,-5.488541666666666,-7.861309523809522,1.895183636087214,3.0296056902339408,2.4391918330147004,2.8133753588188966,0.07073645833333332,0.3374183449074074,0.1094855324074074,0.2263486441798942
141,142.0,10198.0,2007-03-14 10:05:00,0.7853981633974483,779430.0,186540.0,2430.0,34.0,5.0,2.0,171.0,0.5,0.5,1.271,0.0,0.0,0.0,0.0,11.999999999999996,55.90000000000003,0.0,0.0,317.1397861733675,675.9062814555464,0.0,0.0,1.6221202496717544,3.0296442991184933,-6.5874999999999995,-9.333333333333334,-7.222916666666667,-5.004166666666666,4.836214158957846,5.8146671968332875,3.3605287543438647,2.5269648587199605,0.4344979166666666,0.4447422453703704,0.15723741319444445,0.18318991402116402
142,143.0,10363.0,2007-03-26 08:30:00,1.5707963267948966,792465.0,176190.0,2600.0,36.0,6.0,3.0,100.0,1.0,0.5,1.792,0.0,10.0,0.5,13.699999999999996,51.2,4.6,47.7803084110473,230.93281130928744,1156.6907502636327,29.782442910943004,-0.4047084778812191,1.4496555037328895,1.8453789302024226,2.973387568603141,-9.795833333333333,-12.991666666666665,-13.971874999999999,-10.357142857142858,2.5046876342026234,1.8713782988986092,2.162634997307439,4.01873712443076,0.3979509259259259,0.004930208333333333,0.11211843171296296,0.40129804894179893
143,144.0,10401.0,2007-03-27 12:10:00,2.356194490192345,675705.0,182000.0,2500.0,36.0,5.0,2.0,154.0,0.5,0.5,0.922,0.0,23.0,0.2,4.199999999999999,86.19999999999999,27.499999999999993,3.304821407454655,51.46926948662942,1163.3064641207602,566.4764018930407,-1.0532985578692287,1.980907050563252,2.2843636387571187,2.9010928570169927,-10.762500000000001,-12.879166666666668,-13.78125,-9.005357142857143,3.517634148117169,2.9633906926294955,0.7591286556239816,3.470582255047483,0.4583333333333333,0.22177627314814816,0.02002083333333333,0.36153255621693126
144,145.0,12590.0,2007-11-12 08:30:00,0.7853981633974483,780560.0,189180.0,2590.0,37.0,2.0,1.0,105.0,1.0,0.5,0.167,22.5,110.5,30.4,70.2,22.600000000000005,6.099999999999999,423.0457894971726,773.8491413835274,445.0508947405696,150.739654274922,2.362910761188205,2.427070666222565,2.0887672191200886,1.4805207173479282,-7.358333333333334,-11.366666666666667,-7.597916666666667,-4.4089285714285715,0.7014994292765764,2.646340977156173,2.5526448272399915,3.3460107690686973,0.0,0.0,0.20044557291666665,0.28299743716931214
145,146.0,13330.0,2007-11-21 12:00:00,1.5707963267948966,790637.0,183039.0,2160.0,39.0,4.0,1.0,58.0,0.5,0.5,1.307,0.0,0.0,0.0,0.0,21.300000000000008,163.20000000000005,0.0,0.0,338.72489088941643,2559.85329605018,0.0,0.0,1.95946980899036,2.5163987014564895,-5.216666666666668,-13.5,-14.231250000000001,-7.1,1.660714007435583,4.065370099087313,3.352589337088259,2.997384089042562,0.16369328703703703,0.3064776041666667,0.16666666666666666,0.08681612103174603
146,147.0,13731.0,2007-11-30 10:00:00,0.7853981633974483,780650.0,189660.0,2660.0,36.0,5.0,2.0,108.0,0.5,0.25,0.5,0.0,0.0,0.0,2.2,13.299999999999986,0.1,0.0,74.8009055149198,118.78013203153715,382.01285450476297,0.0,1.7587389746617037,-2.5530483364497236,-1.2417911588123225,-11.495833333333332,-11.75625,-7.0062500000000005,-11.798809523809524,3.025468582703766,2.81000539486118,3.396060023646597,6.964142446231679,0.28787418981481483,0.3129195023148148,0.10350410879629629,0.22164561838624336
147,148.0,13750.0,2007-11-30 10:00:00,0.7853981633974483,780630.0,189675.0,2670.0,39.0,4.0,1.0,13.0,1.5,0.5,1.652,0.0,0.0,0.0,2.2,13.299999999999986,0.1,0.0,74.8009055149198,118.78013203153715,382.01285450476297,0.0,1.7587389746617037,-2.5530483364497236,-1.2417911588123225,-11.595833333333331,-11.856249999999998,-7.10625,-11.898809523809524,3.025468582703766,2.81000539486118,3.396060023646597,6.964142446231679,0.28787418981481483,0.3129195023148148,0.10350410879629629,0.22164561838624336
148,149.0,14210.0,2007-12-04 10:30:00,2.356194490192345,782745.0,183717.0,2020.0,38.0,3.0,3.0,45.0,0.5,0.75,0.5,23.0,27.0,22.500000000000007,6.999999999999999,2.2,13.599999999999984,171.39536929671183,79.18452845188102,71.40233244035244,167.43152070178823,-3.0687773819571107,-1.4275708564973897,1.8968065410307413,-2.492851497308955,-4.3374999999999995,-3.0708333333333333,-7.186458333333333,-1.7428571428571427,1.9264322734910317,2.6041667375886517,3.2544906559743816,3.4827646019911835,0.0,0.18986967592592593,0.24320436921296296,0.08122774470899471
149,150.0,14310.0,2007-12-05 11:00:00,-2.356194490192345,780522.0,190173.0,2560.0,33.0,1.0,1.0,55.0,1.0,0.5,1.442,12.0,35.5,24.8,27.2,0.8,15.599999999999982,246.02531833281844,209.05977861114715,26.79731202266566,354.140897520275,2.381825073557136,-2.64317961293343,-1.3953093025139516,-1.5406963958184159,-11.729166666666666,-7.577083333333334,-10.041666666666666,-6.157738095238095,1.4128230039816418,1.9064548343616727,3.392489123953141,3.78166862742386,0.0,0.1354295138888889,0.22627268518518517,0.11784333664021163
150,151.0,14990.0,2007-12-14 12:30:00,2.356194490192345,788800.0,182908.0,2644.0,35.0,6.0,3.0,14.0,2.0,1.5,2.035,0.0,17.0,0.7999999999999999,21.600000000000005,32.40000000000002,60.10000000000002,49.78359016507799,748.1428769731269,606.9873238384808,1140.4823334816158,1.4925170295081418,2.168739359993727,2.9182009413134513,2.7362996686657834,-15.091666666666667,-11.9625,-9.830208333333333,-10.592261904761905,2.166527308784762,0.6340095307693593,2.8121959874677698,2.298320058797686,0.30752233796296297,0.0,0.0,0.10916557539682539
151,152.0,14970.0,2007-12-14 13:30:00,1.5707963267948966,779675.0,190200.0,2780.0,35.0,4.0,1.0,89.0,1.0,0.5,1.72,0.0,17.0,0.30000000000000004,19.80000000000001,30.300000000000004,55.19999999999999,16.290896271281287,442.6426097246283,152.87532847273297,314.687505768126,1.4211011479806412,1.9658092781910625,-2.872142949558815,3.067622065305608,-14.408333333333331,-12.568750000000001,-10.425,-10.406547619047618,2.5051107181410024,0.5566450605226416,2.5024198814663166,2.7746746020784934,0.30660925925925925,0.0,0.04042355324074074,0.148809623015873
152,153.0,15952.0,2007-12-24 09:00:00,1.5707963267948966,780150.0,188950.0,2510.0,35.0,5.0,3.0,77.5,1.0,0.5,2.051,0.0,0.0,0.0,0.0,0.0,24.100000000000012,0.0,0.0,0.0,413.41951608155046,0.0,0.0,0.0,1.961500982181079,-13.120833333333332,-13.752083333333333,-18.50208333333333,-14.773214285714284,1.8325508870487577,2.5830041542732576,3.0377616124434597,4.575821292916156,0.02165416666666667,0.28037077546296296,0.3002821469907408,0.1950958167989418
153,154.0,16090.0,2007-12-27 11:30:00,3.141592653589793,781793.0,178094.0,2510.0,32.0,6.0,3.0,51.0,1.0,0.5,1.649,0.0,0.0,0.0,0.0,0.5,0.7999999999999999,0.0,0.0,12.517686979960473,52.72521329312352,0.0,0.0,-0.6536814919305892,1.5040637016500578,-17.387500000000003,-18.608333333333334,-17.056250000000002,-20.679166666666667,2.2044051746249016,1.9641286664675803,2.7110228211584837,3.917928301494133,0.0,0.300451099537037,0.1843373263888889,0.30275115740740743
